run_id,iter,time_this_iter_s,time_total_s,delta_env_steps,cum_env_steps,episodes_this_iter,throughput_steps_per_s,train_episode_return_mean,train_episode_return_min,train_episode_return_max,train_episode_len_mean,train_episode_len_min,train_episode_len_max,train_return_archer_0,train_return_mean_all_agents,total_loss,policy_loss,vf_loss,entropy,mean_kl,curr_kl_coeff,curr_entropy_coeff,vf_explained_var,grad_norm,lr,module_train_batch_size_mean,num_trainable_parameters,num_module_steps_trained,num_module_steps_trained_lifetime,weights_seq_no,cpu_util_percent,ram_util_percent
ppo_kaz_2025-08-31_11-02-28_seed111,34,21.986568927764893,201.22794556617737,512,18688,2.0,23.28694402851736,3.93,0.0,10.0,203.31,151,343,3.93,3.93,0.2744806,0.0379539,0.25033024,1.3884864,0.0130161,0.0062500000931322575,0.01,0.41288382,0.45374262,0.0001,128.0,12103,15616,546560,35.0,68.02666666666666,95.09333333333335
ppo_kaz_2025-08-31_11-02-28_seed111,35,4.865729570388794,206.09367513656616,512,19200,2.0,105.22574109253031,4.01,0.0,10.0,204.25,151,343,4.01,4.01,-0.072004035,-0.22984575,0.17208347,1.4329829,0.014092965,0.0062500000931322575,0.01,0.34265983,0.29154277,0.0001,128.0,12103,15616,562176,36.0,60.60000000000001,95.67142857142856
ppo_kaz_2025-08-31_11-02-28_seed111,36,5.340437173843384,211.43411231040955,512,19712,3.0,95.87230096211879,3.63,0.0,10.0,197.84,151,343,3.63,3.63,0.17897718,0.027079135,0.16673534,1.4882495,0.0072304425,0.0062500000931322575,0.01,0.38598573,0.45816654,0.0001,128.0,12103,15616,577792,37.0,73.5625,92.03750000000001
ppo_kaz_2025-08-31_11-02-28_seed111,37,4.4928107261657715,215.92692303657532,512,20224,2.0,113.95984189099104,3.73,0.0,13.0,197.45,151,421,3.73,3.73,0.4336446,0.0018946119,0.44597024,1.426866,0.0077447677,0.0062500000931322575,0.01,0.35626686,0.41535494,0.0001,128.0,12103,15616,593408,38.0,56.800000000000004,90.60000000000001
ppo_kaz_2025-08-31_11-02-28_seed111,38,5.772962808609009,221.69988584518433,512,20736,2.0,88.68929473033727,3.89,0.0,13.0,204.12,151,421,3.89,3.89,0.32446182,-0.044797745,0.38401684,1.4841312,0.013448435,0.0062500000931322575,0.01,0.3122316,0.4001975,0.0001,128.0,12103,15616,609024,39.0,72.4125,91.075
ppo_kaz_2025-08-31_11-02-28_seed111,39,22.287461757659912,243.98734760284424,512,21248,3.0,22.972557645512605,4.16,1.0,13.0,209.56,151,421,4.16,4.16,0.04654742,-0.1856998,0.24661249,1.4425818,0.0096898135,0.0062500000931322575,0.01,0.4184801,0.68878454,0.0001,128.0,12103,15616,624640,40.0,69.87741935483871,89.12903225806448
ppo_kaz_2025-08-31_11-02-28_seed111,40,5.302133083343506,249.28948068618774,512,21760,3.0,96.56490924538141,4.23,1.0,13.0,210.88,153,421,4.23,4.23,0.16641444,0.040202845,0.14008552,1.3934293,0.0096566845,0.0062500000931322575,0.01,0.48691815,0.44641617,0.0001,128.0,12103,15616,640256,41.0,57.349999999999994,85.6375
ppo_kaz_2025-08-31_11-02-28_seed111,41,4.686726808547974,253.97620749473572,512,22272,1,109.24468630562791,4.2,1.0,13.0,207.08,153,421,4.2,4.2,0.33026814,0.008092761,0.33587036,1.3735236,0.0064458754,0.0062500000931322575,0.01,0.36127913,0.4789205,0.0001,128.0,12103,15616,655872,42.0,54.15714285714286,85.84285714285714
ppo_kaz_2025-08-31_11-02-28_seed111,42,5.308745622634888,259.2849531173706,512,22784,3.0,96.44462861753757,4.41,1.0,13.0,214.28,153,421,4.41,4.41,0.12816104,-0.00325597,0.14508532,1.374039,0.011534359,0.0062500000931322575,0.01,0.4597903,0.28610417,0.0001,128.0,12103,15616,671488,43.0,60.74285714285715,86.10000000000001
ppo_kaz_2025-08-31_11-02-28_seed111,43,4.821441650390625,264.10639476776123,512,23296,3.0,106.1923045275304,4.29,1.0,13.0,210.88,153,421,4.29,4.29,0.16058655,-0.025345853,0.20020264,1.4348536,0.012528251,0.0062500000931322575,0.01,0.22048265,0.2674513,0.0001,128.0,12103,15616,687104,44.0,54.685714285714276,85.94285714285715
ppo_kaz_2025-08-31_11-02-28_seed111,44,27.928155660629272,292.0345504283905,512,23808,2.0,18.332753735033563,4.26,1.0,14.0,210.33,153,421,4.26,4.26,0.27236593,0.06142527,0.22494741,1.4076587,0.011174416,0.0062500000931322575,0.01,0.52363324,0.33399063,0.0001,128.0,12103,15616,702720,45.0,75.73947368421054,90.4342105263158
ppo_kaz_2025-08-31_11-02-28_seed111,45,5.224401950836182,297.2589523792267,512,24320,3.0,98.0016478092871,4.09,1.0,14.0,208.45,153,421,4.09,4.09,0.11795778,-0.08854687,0.22024645,1.3803068,0.0098062875,0.0062500000931322575,0.01,0.17303818,0.49014643,0.0001,128.0,12103,15616,718336,46.0,61.528571428571425,90.32857142857144
ppo_kaz_2025-08-31_11-02-28_seed111,46,4.209395170211792,301.4683475494385,512,24832,3.0,121.63267626266583,4.01,0.0,14.0,207.08,153,421,4.01,4.01,0.12937231,-0.0038320324,0.14718702,1.4048109,0.010471636,0.0062500000931322575,0.01,0.40314418,0.30062056,0.0001,128.0,12103,15616,733952,47.0,51.48333333333333,87.89999999999999
ppo_kaz_2025-08-31_11-02-28_seed111,47,4.778493404388428,306.2468409538269,512,25344,3.0,107.14674201073382,3.66,0.0,14.0,200.6,153,421,3.66,3.66,0.07805406,-0.07559928,0.16826181,1.4634362,0.0041452544,0.0031250000465661287,0.01,0.41890174,0.444082,0.0001,128.0,12103,15616,749568,48.0,60.37142857142857,87.52857142857144
ppo_kaz_2025-08-31_11-02-28_seed111,48,4.753537893295288,311.0003788471222,512,25856,3.0,107.70924971948988,3.54,0.0,14.0,198.24,162,409,3.54,3.54,0.09860302,0.02844159,0.084474534,1.4346203,0.010590038,0.0031250000465661287,0.01,0.40505403,0.28562626,0.0001,128.0,12103,15616,765184,49.0,59.1,87.44285714285715
ppo_kaz_2025-08-31_11-02-28_seed111,49,18.85751175880432,329.8578906059265,512,26368,3.0,27.150983997714015,3.2,0.0,14.0,193.52,162,409,3.2,3.2,0.14713338,0.10758556,0.0539275,1.4404566,0.007968003,0.0031250000465661287,0.01,0.5803723,0.3711118,0.0001,128.0,12103,15616,780800,50.0,60.57692307692308,87.43846153846154
ppo_kaz_2025-08-31_11-02-28_seed111,50,5.8173911571502686,335.6752817630768,512,26880,1,88.01196037345552,3.12,0.0,14.0,193.92,162,409,3.12,3.12,0.49299386,-0.03580532,0.5429785,1.4193335,0.004488258,0.0015625000232830644,0.01,0.17332673,0.37612018,0.0001,128.0,12103,15616,796416,51.0,69.7875,87.525
ppo_kaz_2025-08-31_11-02-28_seed111,51,4.7571046352386475,340.43238639831543,512,27392,2.0,107.62849238322771,3.29,0.0,16.0,198.8,162,480,3.29,3.29,0.20802745,0.013534556,0.208757,1.4279088,0.009572198,0.0015625000232830644,0.01,0.39704263,0.30630505,0.0001,128.0,12103,15616,812032,52.0,60.5625,87.5375
ppo_kaz_2025-08-31_11-02-28_seed111,52,4.776851415634155,345.2092378139496,512,27904,3.0,107.18357249385555,3.43,0.0,16.0,199.76,162,480,3.43,3.43,0.096645676,-0.11186328,0.22354575,1.5052027,0.009739891,0.0015625000232830644,0.01,0.3470819,0.35301122,0.0001,128.0,12103,15616,827648,53.0,48.88333333333333,87.48333333333333
ppo_kaz_2025-08-31_11-02-28_seed111,53,4.331644296646118,349.5408821105957,512,28416,3.0,118.19991784561547,3.43,0.0,16.0,201.76,162,480,3.43,3.43,0.10430712,-0.025811657,0.14557728,1.547189,0.008569868,0.0015625000232830644,0.01,0.5081697,0.2806773,0.0001,128.0,12103,15616,843264,54.0,48.416666666666664,87.5
